Nom,Marque,Prix,Description,Url,Url_image
GTA-210 RGB,Advance,13€99,Utilisation : GamerCouleur : NoirCouleur : RGBConnectivité : FilaireType de clavier : ClassiqueRétroéclairé : RétroéclairéInterface avec le PC : USB 2.0,https://www.grosbill.com/clavier-pc/advance-gta-210-rgb-47129.aspx,https://www.grosbill.com/images_produits/31f04aa1-e546-4ef3-80f2-34979960de24.jpg
K55 RGB Pro,Corsair,64€99,Utilisation : GamerCouleur : RGBConnectivité : FilaireType de clavier : MembraneRétroéclairé : RétroéclairéInterface avec le PC : USB 2.0,https://www.grosbill.com/clavier-pc/corsair-k55-rgb-pro-53066.aspx,https://www.grosbill.com/images_produits/af77bdce-a54f-4fe5-a706-b32f3563e8b1.jpg
Wireless MK235,Logitech,27€99,Utilisation : BureautiqueRétroéclairage : Sans rétroéclairageConnectivité : Sans filCouleur : NoirCouleur : GrisAlimentation souris et clavier : Filaire,https://www.grosbill.com/pack-clavier-souris/logitech-wireless-mk235-28875.aspx,https://www.grosbill.com/images_produits/dfba3453-2523-4629-8d1e-cce2e457ac5d.jpg
Classic Desktop MK120,Logitech,20€,Utilisation : BureautiqueRétroéclairage : Sans rétroéclairageConnectivité : FilaireCouleur : NoirAlimentation souris et clavier : Filaire,https://www.grosbill.com/pack-clavier-souris/logitech-classic-desktop-mk120-15075.aspx,https://www.grosbill.com/images_produits/419eb504-e0cb-4889-9773-436047a7d750.jpg
ELITE-K40,Spirit Of Gamer,27€90,Utilisation : GamerCouleur : NoirCouleur : RGBConnectivité : FilaireType de clavier : MembraneRétroéclairé : RétroéclairéInterface avec le PC : USB 2.0,https://www.grosbill.com/clavier-pc/spirit-of-gamer-elite-k40-136742.aspx,https://www.grosbill.com/images_produits/a0f0540d-c15f-4125-92cf-5daebe32d168.jpg
K70 RGB Core Gris (Corsair Red),Corsair,94€90,Utilisation : GamerCouleur : GrisCouleur : RGBConnectivité : FilaireType de clavier : MécaniqueRétroéclairé : RétroéclairéInterface avec le PC : USB,https://www.grosbill.com/clavier-pc/corsair-k70-rgb-core-gris-corsair-red-136221.aspx,https://www.grosbill.com/images_produits/1e0236fa-9a8d-40d4-bc4e-0d988396edbf.jpg
Gaming Combo ZINC - Clavier/Souris,The G-LAB,24€90,Utilisation : GamerRétroéclairage : Avec rétroéclairageConnectivité : FilaireCouleur : RGBAlimentation souris et clavier : Filaire,https://www.grosbill.com/pack-clavier-souris/the-g-lab-gaming-combo-zinc-clavier-souris-47381.aspx,https://www.grosbill.com/images_produits/765cf7ad-0d97-498b-bba2-e7bbc9b684b6.jpg
Gaming Combo ARGON-E - Casque/Clavier/Souris/Tapis,The G-LAB,46€99,Utilisation : GamerRétroéclairage : Avec rétroéclairageConnectivité : FilaireCouleur : RGBCouleur : NoirAlimentation souris et clavier : Filaire,https://www.grosbill.com/pack-clavier-souris/the-g-lab-gaming-combo-argon-e-casque-clavier-souris-tapis-45634.aspx,https://www.grosbill.com/images_produits/2262e4a6-6d88-4a56-b56c-9722fa02e813.jpg
Wireless Desktop MK270,Logitech,28€90,Utilisation : BureautiqueRétroéclairage : Sans rétroéclairageConnectivité : Sans filCouleur : NoirAlimentation souris et clavier : Filaire,https://www.grosbill.com/pack-clavier-souris/logitech-wireless-desktop-mk270-21927.aspx,https://www.grosbill.com/images_produits/85b086c3-7bf4-41db-a942-4e3b41884e0e.jpg
ROG Falchion RX Low Profile,Asus,170€90,,https://www.grosbill.com/clavier-pc/asus-rog-falchion-rx-low-profile-142992.aspx,https://www.grosbill.com/images_produits/6c7ab51d-4375-4fe2-867e-9278d3140c55.jpg
KB MINI PC - Gris et Noir,Bluestork,19€90,Utilisation : BureautiqueCouleur : NoirCouleur : GrisConnectivité : Sans filType de clavier : MembraneRétroéclairé : Non rétroéclairéInterface avec le PC : USB + Bluetooth,https://www.grosbill.com/clavier-pc/bluestork-kb-mini-pc-gris-et-noir-142533.aspx,https://www.grosbill.com/images_produits/352af373-59cd-45a0-894c-02b2a4f9f3f2.jpg
"ROG FLOW Z13 GZ301VV-MU008W - Avec Pochette, Stylet ,Souris Gaming ROG, Clavier Rétroéclairé",Asus,2199€99,"Utilisation : GamerTaille PC Portable : 13.4""Résolution : 2560x1600Mémoire RAM : 16 GoProcesseur : INTEL Core i9SSD : SSD 1 ToOS : Windows 11Chipset graphique : RTX 4060","https://www.grosbill.com/pc-portable/asus-rog-flow-z13-gz301vv-mu008w-avec-pochette,-stylet-,souris-gaming-rog,-clavier-retroeclaire-139402.aspx",https://www.grosbill.com/images_produits/6a3d9c23-8bd8-4f86-a259-896f0b329ba9.jpg
Pack Gaming 3 en 1 PRO-MK5,Spirit Of Gamer,39€99,,https://www.grosbill.com/pack-clavier-souris/spirit-of-gamer-pack-gaming-3-en-1-pro-mk5-136744.aspx,https://www.grosbill.com/images_produits/9b229f9f-d2f7-43dd-80cc-3284474c1ae9.jpg
K70 Max RGB (MGX),Corsair,227€99,Utilisation : GamerCouleur : NoirCouleur : RGBConnectivité : FilaireType de clavier : magnéto-mécaniqueRétroéclairé : RétroéclairéInterface avec le PC : USB,https://www.grosbill.com/clavier-pc/corsair-k70-max-rgb-mgx-136220.aspx,https://www.grosbill.com/images_produits/ab86a4da-b7f2-4a58-945f-5aa831767928.jpg
TUF K3 Noir,Asus,99€90,Utilisation : GamerCouleur : NoirConnectivité : FilaireType de clavier : MécaniqueRétroéclairé : RétroéclairéInterface avec le PC : USB 2.0,https://www.grosbill.com/clavier-pc/asus-tuf-k3-noir-52802.aspx,https://www.grosbill.com/images_produits/401ddd43-fadf-4913-8cc5-6b27d7b55e1a.jpg
Pack Ody 2 - Clavier/Souris/Sans fil - Noir,Trust,27€90,Utilisation : BureautiqueRétroéclairage : Sans rétroéclairageConnectivité : Sans filCouleur : NoirAlimentation souris et clavier : Batterie rechargeable,https://www.grosbill.com/pack-clavier-souris/trust-pack-ody-2-clavier-souris-sans-fil-noir-140564.aspx,https://www.grosbill.com/images_produits/13d19224-2643-4c5a-8403-36e5e22fd1e1.jpg
K65 PLUS WIRELESS,Corsair,149€99,Utilisation : GamerCouleur : NoirConnectivité : Sans filType de clavier : MécaniqueRétroéclairé : RétroéclairéInterface avec le PC : USB 3.0Interface avec le PC : RF Wireless + USB Type-A,https://www.grosbill.com/clavier-pc/corsair-k65-plus-wireless-140547.aspx,https://www.grosbill.com/images_produits/e81dd4bb-db89-4688-a307-10f3720aaf51.jpg
Primo,Trust,10€90,Utilisation : BureautiqueCouleur : NoirConnectivité : FilaireType de clavier : MembraneRétroéclairé : Non rétroéclairéInterface avec le PC : USB 2.0,https://www.grosbill.com/clavier-pc/trust-primo-131475.aspx,https://www.grosbill.com/images_produits/bed8a731-29f3-4d0b-aea5-2693bc646832.png
Keyz Platinium,The G-LAB,79€99,Utilisation : GamerCouleur : NoirCouleur : RGBConnectivité : FilaireType de clavier : MécaniqueRétroéclairé : RétroéclairéInterface avec le PC : USB 2.0,https://www.grosbill.com/clavier-pc/the-g-lab-keyz-platinium-127063.aspx,https://www.grosbill.com/images_produits/74f5c902-4564-4b97-883b-604d5d928bde.jpg
K70 RGB Pro (Cherry MX Red),Corsair,189€90,Utilisation : GamerCouleur : NoirCouleur : RGBConnectivité : FilaireType de clavier : MécaniqueRétroéclairé : RétroéclairéInterface avec le PC : USB 3.0,https://www.grosbill.com/clavier-pc/corsair-k70-rgb-pro-cherry-mx-red-99562.aspx,https://www.grosbill.com/images_produits/bd4e2b17-a439-4eba-b825-c8864d7b9e27.jpg
