Nom,Marque,Prix,Description,Url,Url_image
Logitech MX Keys Mini - Graphite,Logitech,114€95,"Clavier bureautique TKL chiclet, Sans-fil",https://www.materiel.net/produit/202109130080.html,https://media.materiel.net/r250/products/MN0005892956_1.jpg
Logitech Signature Slim K950 - Graphite,Logitech,89€95,"Clavier bureautique membrane, Sans-fil",https://www.materiel.net/produit/202403040170.html,https://media.materiel.net/r250/products/MN0006126798.jpg
Logitech G915 Lightspeed - GL Tactile,Logitech,249€95,"Clavier gamer, Classique, Sans-fil, Mécanique (Switchs), GL Tactile, 16,8 millions de couleurs",https://www.materiel.net/produit/202001290103.html,https://media.materiel.net/r250/products/MN0006118469.jpg
Logitech G915 TKL Lightspeed - GL Linear,Logitech,239€95,"Clavier gamer, TKL, Sans-fil, Mécanique (Switchs), GL Linear, 16,8 millions de couleurs",https://www.materiel.net/produit/202010190125.html,https://media.materiel.net/r250/products/MN0006118482.jpg
Logitech G Pro - GX Blue,Logitech,129€95,"Clavier gamer, TKL, Filaire, Mécanique (Switchs), GX Blue, 16,8 millions de couleurs",https://www.materiel.net/produit/202008250031.html,https://media.materiel.net/r250/products/MN0005762719_1.jpg
Logitech G Pro X TKL - GX Brown - Blanc,Logitech,229€96,"Clavier gamer TKL mécanique, Sans-fil, Switchs GX Brown, Rétro-éclairage RGB",https://www.materiel.net/produit/202307180111.html,https://media.materiel.net/r250/products/MN0006061494.JPg
Logitech Signature Slim K950 - Blanc cassé,Logitech,89€95,"Clavier bureautique membrane, Sans-fil",https://www.materiel.net/produit/202403040171.html,https://media.materiel.net/r250/products/MN0006126805.jpg
Logitech G513 - GX Brown,Logitech,161€95,"Clavier gamer, Classique, Filaire, Mécanique (Switchs), GX Brown, 16,8 millions de couleurs - Article jamais utilisé",https://www.materiel.net/produit/202010300051.html,https://media.materiel.net/r250/oproducts/AR201802270083_g1_0005694413.jpg
Logitech G915 TKL Lightspeed - GL Tactile - Carbone - Occasion,Logitech,179€96,"Clavier gamer, TKL, Sans-fil, Mécanique (Switchs), GL Tactile, 16,8 millions de couleurs - Article utilisé",https://www.materiel.net/produit/202012310020.html,https://media.materiel.net/r250/products/MN0006118487.jpg
Logitech G915 TKL Lightspeed - GL Tactile - Blanc,Logitech,227€95,"Clavier gamer, TKL, Sans-fil, Mécanique (Switchs), GL Tactile, 16,8 millions de couleurs - Article jamais utilisé",https://www.materiel.net/produit/202102110001.html,https://media.materiel.net/r250/products/MN0005765598_1.jpg
Logitech G915 TKL Lightspeed - GL Linear - Occasion,Logitech,215€95,"Clavier gamer, TKL, Sans-fil, Mécanique (Switchs), GL Linear, 16,8 millions de couleurs - Article utilisé",https://www.materiel.net/produit/202105050027.html,https://media.materiel.net/r250/products/MN0006118482.jpg
Logitech MX Mechanical - Occasion,Logitech,161€95,"Bureautique, Classique, Sans-fil, Mécanique (Switchs) - Article utilisé",https://www.materiel.net/produit/202210210026.html,https://media.materiel.net/r250/products/MN0005958709.jpg
