Nom,Marque,Prix,Description,Url,Url_image
Clavier + SourisLOGITECHMK470 Graphite,LOGITECH,"49,99€","Sans fil (Dongle USB)Touches silencieusesAlimentation : 2 piles AAA et 1 pile AA -
              
            
              
              Rétroéclairé : RGB non intégréLe + :Minimaliste, moderne, compact",/ref/1136107,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206086463_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerLOGITECHG413SE TKL Mecanique Tactile,LOGITECH,"52,05€","Touches : mécanique -
              
            
              
              Switch : brownType de Switch : tactileRétroéclairage : RétroéclairéFilaireLe + :Des switches mécaniques tactiles à la mémorisation de 6 frappes de touche avec anti-ghosting",/ref/1179560,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206097957_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHMX Mechanical Rétroéclairé,LOGITECH,"135,99€","BluetoothTouches silencieusesAlimentation : Rechargeable -
              
            
              Rétroéclairé -
              
            
              
              Longueur câble : 1,00 mLe + :clavier performant avec une frappe mécanique fluide et silencieuse et rétroéclairage intelligent",/ref/1180247,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206103047_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK540 Advanced,LOGITECH,"41,99€",Sans filTouches silencieusesAlimentation : 2 Piles AALe + :1 seul récepteur USB pour le clavier et la souris.,/ref/1106551,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206077386_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHSignature Slim K950 Bluetooth Blanc,LOGITECH,"89,99€",BluetoothTouches silencieusesAlimentation : 2 Piles AAA,/ref/1203421,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206118829_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHMX Keys mini rose,LOGITECH,"99,99€","BluetoothAlimentation : Rechargeable -
              
            
              Rétroéclairé -
              
            
              
              Longueur câble : 1,50 mLe + :Sa connexion à plusieurs dispositifs et sa grande autonomie.",/ref/1170820,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206098886_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
PackLOGITECHMK295 Silent Wireless Combo White,LOGITECH,"47,95€",Sans filTouches silencieusesAlimentation : 2 piles AAA et 1 pile AALe + :Technologie Silent Touch qui élimine plus de 90 % des bruits du clavier et de la souris,/ref/1155009,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206092556_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK235 sans fil silencieux,LOGITECH,"30,75€",Sans filTouches silencieusesAlimentation : 2 piles AAA et 1 pile AALe + :Les touches silencieuses,/ref/1174213,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206063853_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMX keys S avec repose poignet,LOGITECH,"219,00€","BluetoothTouches silencieusesSupport poignetAlimentation : USB -
              
            
              Rétroéclairé -
              
            
              
              Longueur câble : 1,00 mLe + :L'automatisation des tâches répétitives pour gagner du temps.",/ref/1192238,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206112377_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK330,LOGITECH,"39,99€","Sans fil (Dongle USB)Touches silencieusesAlimentation : 2 Piles AA -
              
            
              
              Rétroéclairé : RGB non intégréLe + :Les 4 touches reprogrammables et l'autonomie longue durée.",/ref/137017,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206033498_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHMX Keys S Silencieux Pale Grey,LOGITECH,"109,99€","BluetoothTouches silencieusesAlimentation : USB -
              
            
              Rétroéclairé -
              
            
              
              Longueur câble : 1,00 mLe + :L'automatisation des tâches répétitives pour gagner du temps.",/ref/1192237,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206112056_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHPebble 2 K380s Graphite,LOGITECH,"41,99€","BluetoothTouches silencieusesAlimentation : 2 Piles AAALe + :Fin, compact, portable et fabriqué à partir de plastique recyclé",/ref/1195711,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206110762_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamer sans filLOGITECHG915 LIGHTSPEED RVB mécanique sans fil -,LOGITECH,"179,99€","Touches : mécanique -
              
            
              
              Switch : brownType de Switch : tactileRétroéclairage : RGBBluetoothLe + :Un excellente performance dans un clavier sans fil très esthétique",/ref/1175478,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206080577_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHMX Mechanical Mini Rétroéclairé,LOGITECH,"119,99€","Sans filTouches silencieusesAlimentation : Rechargeable -
              
            
              Rétroéclairé -
              
            
              
              Longueur câble : 1,00 mLe + :Clavier minimaliste avec une frappe mécanique fluide et silencieuse et rétroéclairage intelligent",/ref/1180248,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206103160_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHMX Mechanical Mini pour Mac Gris Pale,LOGITECH,"120,71€","BluetoothTouches silencieusesAlimentation : Rechargeable -
              
            
              Rétroéclairé -
              
            
              
              Longueur câble : 1,00 mLe + :Sa compatibilité idéale pour Mac",/ref/1186440,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206103269_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHPOP Keys Multidispositif-Daydream violet,LOGITECH,"67,99€",BluetoothAlimentation : 2 Piles AAALe + :8 touches émojis interchangeables et Frappe style machine à écrire !,/ref/1174881,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206101234_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHPebble 2 K380s Rose,LOGITECH,"39,99€","BluetoothTouches silencieusesAlimentation : 2 Piles AAALe + :Fin, compact, portable et fabriqué à partir de plastique recyclé",/ref/1195713,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206111165_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHPebble 2 K380s Blanc cassé,LOGITECH,"44,99€","BluetoothTouches silencieusesAlimentation : 2 Piles AAALe + :Fin, compact, portable et fabriqué à partir de plastique recyclé",/ref/1195712,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206110823_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK120,LOGITECH,"20,10€","FilaireTouches silencieusesAlimentation : USB -
              
            
              
              Longueur câble : 150,00 mLe + :Touches ultraplates et silencieuses, solide grâce à son design étanche, ses pattes inclinables robustes et ses touches durables.",/ref/855046,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206020474_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHKeys-To-Go - Rose,LOGITECH,"69,99€","BluetoothTouches silencieusesAlimentation : Non communiqué -
              
            
              
              Rétroéclairé : RGB non intégréLe + :Ses touches enveloppées dans une housse anti-dégâts et anti-miettes",/ref/1162837,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206094185_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHPOP Keys Multidispositif-Blast jaune,LOGITECH,"67,99€",BluetoothAlimentation : 2 Piles AAALe + :8 touches émojis interchangeables et Frappe style machine à écrire !,/ref/1174867,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206101142_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHK650 Noir Ergonomique repose poignets,LOGITECH,"44,99€",BluetoothTouches silencieusesSupport poignetAlimentation : 2 Piles AALe + :Son repose poignet pour un confort longue durée,/ref/1182623,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206105515_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHMX Keys mini pour Mac,LOGITECH,"78,99€","BluetoothAlimentation : Rechargeable -
              
            
              Rétroéclairé -
              
            
              
              Longueur câble : 1,50 mLe + :son design plus compact.",/ref/1170832,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206099104_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier filaireLOGITECHK120 USB touches silencieuses,LOGITECH,"13,75€","FilaireTouches silencieusesAlimentation : Rechargeable -
              
            
              
              Longueur câble : 1,50 mLe + :Touches ultraplates et silencieuses, agencement standard composé de touches F pleine taille et pavé numérique.",/ref/855110,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206020726_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHMX Keys mini graphite,LOGITECH,"81,99€","BluetoothAlimentation : Rechargeable -
              
            
              Rétroéclairé -
              
            
              
              Longueur câble : 1,50 mLe + :Rétro-éclairage des touches automatiques selon la luminosité ambiante !",/ref/1170816,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206098862_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHPOP Keys Multidispositif-Heartbreaker,LOGITECH,"67,99€",BluetoothAlimentation : 2 Piles AALe + :8 touches émojis interchangeables et Frappe style machine à écrire !,/ref/1174870,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206101265_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamerLOGITECHG213 Prodigy,LOGITECH,"49,49€","Touches : mécanique -
              
            
              
              Switch : brownRepose poignetRétroéclairage : RGBFilaireLe + :ses commandes multimédias entièrement paramétrables grâce à un soft dédié.",/ref/1079435,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206065925_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHPebble 2 pour Mac M350s+K380s Graphite,LOGITECH,"74,95€",BluetoothTouches silencieusesAlimentation : 2 piles AAA et 1 pile AALe + :Pack souris et clavier compact,/ref/1195715,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206117037_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier + SourisLOGITECHMK710,LOGITECH,"77,99€","Sans fil (Dongle USB)Support poignetAlimentation : 2 Piles AA -
              
            
              
              Rétroéclairé : RGB non intégréLe + :l'autonomie de 3 ans, les nombreux raccourcis et l'écran LCD.",/ref/855120,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206020993_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHMX KEYS pour MAC space gray,LOGITECH,"109,99€","BluetoothAlimentation : Rechargeable -
              
            
              Rétroéclairé -
              
            
              
              Longueur câble : 1,00 mLe + :compatible MacBook,iMac,iPad",/ref/1148315,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206090408_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier gamer sans filLOGITECHG915 Lightsync Clicky Carbon,LOGITECH,"263,96€",Touches : mécaniqueRétroéclairage : RétroéclairéLe + :Touches mécaniques,/ref/1136138#99ed24cc-d9f4-4e56-b5a8-6d34341362a4,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206082717_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHKeys-To-Go - Blue,LOGITECH,"89,36€",BluetoothTouches silencieusesRétroéclairé : RGB non intégré,/ref/1162836#c206428d-c076-4832-9a23-eaf9ee0dad31,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206094192_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
Clavier sans filLOGITECHK270,LOGITECH,"44,24€","Sans fil (Dongle USB)Alimentation : 2 Piles AAA -
              
            
              
              Rétroéclairé : RGB non intégréLe + :Technologie sans fil 2,4 GHz avancée, autonomie de 24 mois, étanche, avec touches de raccourci et pleine taille.",/ref/1007345#52f6d8e3-3f44-4e39-bb76-117639625543,"https://boulanger.comhttps://boulanger.scene7.com/is/image/Boulanger/5099206032941_h_f_l_0?wid=120&hei=120&resMode=sharp2&op_usm=1.75,0.3,2,0"
